,Age G,Age^2,Ast,Comb^2,Disruption_Score,Dominance_Score,Double_Digit_Sacks,FF,FR,GS^2,Impact_Plays,Int,Int_Yds,PD,QBHits,Sack_Conv_Rate,Solo_Tackle_Pct,TFL,Turnover_Creator,target,season
97,0.9218683131515526,0.8527594285376615,-0.19170829378348697,-0.5424215567692402,0.0635156373508365,-0.0768113039158532,-0.9510056596602788,0.3022604151214353,-1.0403709117677777,0.3967677328015067,0.04507261174506482,0.03242248516698727,-0.5512483128509977,0.5612637703605112,-0.15788150914306598,0.03422498561699463,0.3805246361580181,-0.2167821454499887,0.656459615299629,6.0,2010
60,-0.9357179779500742,-0.4318043925674163,-0.3350054022681136,-0.7277386769753333,1.2220050791724293,0.5507637028414317,1.0515184529577069,1.4048723519728687,-0.14516803420015495,-0.9401296149295028,0.34633213282820646,-0.697788267724291,-0.5680431973385178,-1.3420726161975562,0.8996523926169523,-0.08910154043268086,0.3293628587829104,0.5740146949943359,0.656459615299629,23.0,2017
83,-0.35922568071163824,-0.7242720482654474,-0.2633568480258003,-0.6342548179563892,-2.253463246292349,-1.3947188181061516,-0.9510056596602788,-1.3516574901557148,0.7500348433674678,0.3967677328015067,-0.030242268525720588,2.223054743840822,1.5313173636014954,2.2266831085988206,-2.155445545800878,-1.4456933272805768,0.365541544210864,-2.391473456671881,0.656459615299629,4.0,2013
169,2.71539990456002,3.542314928976418,-0.04841118529886033,-0.6624650354452519,0.5269114140794736,0.8645512062200742,1.0515184529577069,0.853566383547152,-1.0403709117677777,0.3967677328015067,0.8735362947237043,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,1.218159635949851,0.1251606343696816,-0.01908293533890754,0.656459615299629,20.0,1998
93,1.6424836846995974,2.716523901123154,-0.12005973954117365,-0.13592432710259547,-1.442520637017234,-0.8926588127003237,-0.9510056596602788,-0.8003515217299981,-0.14516803420015495,-0.2939625635261815,0.19570237228663565,1.857949367395183,0.4900345253752488,2.464600156918579,-1.9204380120764297,0.7741841414491474,0.5219650240972675,-1.6006766162275567,0.656459615299629,1.0,2011
297,-0.9997726776432336,-1.0052703841321833,-0.9798423904489334,0.7702538825529481,-0.16818225101348205,-0.7671438113488667,-0.9510056596602788,-0.2490455533042814,-0.14516803420015495,-0.9401296149295028,-0.6327613106920038,0.7626332380582656,-0.1985557386130755,-0.1524873745987641,0.0771260245813825,-1.279202517078675,1.039780681601836,-0.01908293533890754,0.656459615299629,1.0,1983
64,-0.35922568071163824,-0.7242720482654474,0.6680743571242728,-0.4751972087106736,0.7586093024437922,0.8017937055443457,1.0515184529577069,0.853566383547152,0.7500348433674678,0.3967677328015067,0.6475916539113481,-0.697788267724291,-0.5680431973385178,-1.3420726161975562,0.782148625754728,0.4113195557620621,-0.2435986419428829,0.3763154848832547,0.656459615299629,1.0,2017
5,-0.23111628132531917,-1.0052703841321833,0.8113714656088995,0.05374436920550308,-2.13761430211019,-1.206446316078966,-0.9510056596602788,-1.3516574901557148,-1.0403709117677777,1.1320612740535618,0.27101725255742104,2.588160120286461,1.0946503669259726,1.2750149153197865,-2.155445545800878,-1.4456933272805768,0.06497710950687571,-2.1937742465608,0.656459615299629,14.0,2024
196,0.6656495143789144,0.514414493514449,-0.19170829378348697,-0.6624650354452519,0.5269114140794736,0.2997337001385178,1.0515184529577069,0.853566383547152,-1.0403709117677777,0.3967677328015067,0.19570237228663565,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,0.46895099004129304,0.2658714108607223,-0.01908293533890754,0.656459615299629,1.0,1996
241,0.1532119168336381,-0.12786741703808988,-0.9798423904489334,-0.4397843825012502,1.2220050791724293,1.3666112116259022,1.0515184529577069,1.9561783203985854,-0.14516803420015495,0.3967677328015067,1.7773148579731293,-0.33268289127865186,0.08695729767476629,-0.1524873745987641,0.0771260245813825,1.3846504461517528,1.0397806815778636,-0.01908293533890754,0.656459615299629,27.0,1991
133,-0.35922568071163824,-0.7242720482654474,0.7397229113665862,0.8028156761438163,-0.28403119519564135,-1.0181738140517806,-0.9510056596602788,0.3022604151214353,0.7500348433674678,0.3967677328015067,-0.8587059515043601,0.03242248516698727,-0.06419666271291466,1.0370978670000282,0.0771260245813825,-1.1127117068767733,0.3271903272532073,-0.8098797757832321,0.656459615299629,1.0,2005
253,-0.10300688193900008,-0.4318043925674163,-0.9798423904489334,-0.4751972087106736,0.17936458153299578,0.7390362048686172,1.0515184529577069,0.3022604151214353,-0.14516803420015495,0.3967677328015067,0.6475916539113481,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,1.218159635949851,1.0397806815760033,-0.01908293533890754,0.656459615299629,1.0,1990
14,0.9218683131515526,0.8527594285376615,0.9546685740935261,-0.3653574257221229,-0.39988013937780065,0.1114611981113323,1.0515184529577069,-1.3516574901557148,-1.0403709117677777,0.3967677328015067,-0.482131550150433,-0.33268289127865186,0.9770861755133319,-0.8662385195580394,1.0171561594791765,-0.1375512471040896,-0.325553571566744,0.771713905105417,-1.5233229534517037,1.0,2024
246,-0.10300688193900008,-0.4318043925674163,-0.9798423904489334,0.73799219765877,0.5269114140794736,-0.014053803240124695,-0.9510056596602788,0.853566383547152,0.7500348433674678,0.3967677328015067,-0.1808720290672914,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,0.05272396453653895,1.0397806816015556,-0.01908293533890754,0.656459615299629,2.0,1991
81,-0.6154444794842764,-1.0052703841321833,0.9546685740935261,0.6743691539604837,-1.5583695811993934,-1.5202338194576086,-0.9510056596602788,-0.2490455533042814,-1.0403709117677777,0.3967677328015067,-0.482131550150433,1.1277386145039048,-0.41688923695083685,0.5612637703605112,-2.2729493126631026,-1.4456933272805768,0.20757694634380136,-2.391473456671881,0.656459615299629,7.5,2013
143,0.40943071560627625,0.1875388783225319,2.029396887728226,3.006813944635392,-0.7474269719242784,-0.7671438113488667,-0.9510056596602788,-0.2490455533042814,0.7500348433674678,0.3967677328015067,0.04507261174506482,1.492843990949544,1.0946503669259726,1.7508490119593034,0.0771260245813825,-1.1959571119777244,0.20587509822258296,-1.0075789858943132,0.656459615299629,43.0,2003
18,-0.5033487550212472,-1.2747994001676237,0.23818303167039293,-0.5424215567692402,-1.790067469563712,-1.5202338194576086,-0.9510056596602788,-1.3516574901557148,-1.0403709117677777,1.1320612740535618,-0.9340208317751455,1.1277386145039048,0.23811125806244723,2.7025172052383373,-2.2729493126631026,-1.4456933272805768,0.020930429568644864,-1.6006766162275567,0.656459615299629,1.0,2024
189,1.690524709469467,1.936610152595071,0.5247772486396461,0.23546018505131583,0.8744582466259514,0.6762787041928887,1.0515184529577069,1.4048723519728687,-0.14516803420015495,0.3967677328015067,0.7229065341821335,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,0.8019326104450969,0.2846328477525642,-0.01908293533890754,0.656459615299629,56.0,1996
24,0.40943071560627625,0.1875388783225319,-0.3350054022681136,-0.7152841660626971,1.10615613499027,0.9273087068958027,1.0515184529577069,0.853566383547152,-0.14516803420015495,0.3967677328015067,0.5722767736405627,-0.697788267724291,-0.5680431973385178,-0.8662385195580394,1.252163693203625,0.1082209012964046,0.34627756885033856,0.9694131152164982,0.656459615299629,39.0,2023
139,-0.6154444794842764,-1.0052703841321833,-0.7648967277219935,-0.7855096010881639,1.10615613499027,1.1783387095987168,1.0515184529577069,0.853566383547152,-1.0403709117677777,0.3967677328015067,0.8735362947237043,-0.697788267724291,-0.5680431973385178,-0.8662385195580394,0.0771260245813825,1.218159635949851,0.7700850266023711,0.9694131152164982,0.656459615299629,7.0,2004
292,1.1780871119241907,1.2025736833921692,-0.9798423904489334,-0.979980036543303,-0.16818225101348205,0.8017937055443457,1.0515184529577069,-0.2490455533042814,-1.0403709117677777,-5.218201127668733,0.6475916539113481,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,1.4678958512527038,-2.196567177732492,-0.01908293533890754,-1.5233229534517037,3.0,1983
175,0.9218683131515526,0.8527594285376615,0.8113714656088995,0.20860045669755822,0.17936458153299578,-0.39059880729449564,-0.9510056596602788,0.3022604151214353,0.7500348433674678,0.3967677328015067,-0.2561869093380768,0.39752786161262643,-0.5176585438759574,-0.1524873745987641,0.0771260245813825,-0.7797300864729698,0.1306942042561322,-0.01908293533890754,0.656459615299629,1.0,1998
147,-1.1919367767227123,0.514414493514449,-0.5499510649950535,-0.6485099810491656,0.9903071908081107,0.6762787041928887,1.0515184529577069,1.9561783203985854,-0.14516803420015495,-2.0987739829630443,1.0994809355360606,-0.33268289127865186,-0.09778643168795487,-1.3420726161975562,0.0771260245813825,0.6354418002431949,0.6266298910145903,-0.41448135556106985,0.656459615299629,1.0,2003
154,-0.10300688193900008,-0.4318043925674163,2.4592882131821057,2.958046281423262,-0.39988013937780065,-0.6416288099974097,-0.9510056596602788,-0.8003515217299981,-0.14516803420015495,0.3967677328015067,-0.7833910712335747,0.39752786161262643,1.3633685187262943,0.7991808186802697,0.0771260245813825,-0.8629754915739207,0.0808627973616567,0.1786162747721736,0.656459615299629,2.0,2001
61,1.1780871119241907,1.2025736833921692,0.4531286943973329,-0.3063860668225321,0.4110624698973143,0.6762787041928887,1.0515184529577069,0.3022604151214353,-0.14516803420015495,0.3967677328015067,0.4216470130989919,-0.697788267724291,-0.5680431973385178,-0.8662385195580394,1.252163693203625,0.1637178380312969,0.07370669372797892,0.3763154848832547,0.656459615299629,17.0,2017
300,-0.35922568071163824,-0.7242720482654474,-0.9798423904489334,-0.979980036543303,-0.16818225101348205,-1.0181738140517806,-0.9510056596602788,-0.2490455533042814,-1.0403709117677777,-0.2939625635261815,-1.385910113399858,-0.33268289127865186,-0.33291481451323635,-0.1524873745987641,0.0771260245813825,-1.1127117068767733,-2.196567177732492,-0.01908293533890754,0.656459615299629,1.0,1983
55,0.40943071560627625,0.1875388783225319,0.3814801401550196,-0.6342548179563892,0.7586093024437922,0.6762787041928887,1.0515184529577069,-0.2490455533042814,-0.14516803420015495,0.3967677328015067,-0.105557148796506,-0.697788267724291,-0.5680431973385178,-1.104155567877798,0.5471410920302795,0.28858594567035206,-0.24127367940729932,1.5625107455497416,-1.5233229534517037,1.0,2019
262,0.9218683131515526,0.8527594285376615,-0.9798423904489334,-0.979980036543303,-0.16818225101348205,-1.1436888154032376,-0.9510056596602788,-0.2490455533042814,-0.14516803420015495,0.3967677328015067,-1.5365398739414289,-0.33268289127865186,-0.34970969900075644,-0.1524873745987641,0.0771260245813825,-1.279202517078675,-2.196567177732492,-0.01908293533890754,0.656459615299629,33.0,1988
273,0.1532119168336381,-0.12786741703808988,-0.9798423904489334,-0.979980036543303,-0.16818225101348205,1.1783387095987168,1.0515184529577069,-0.2490455533042814,-1.0403709117677777,0.3967677328015067,1.0994809355360606,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,1.9673682818584088,-2.196567177732492,-0.01908293533890754,-1.5233229534517037,74.0,1986
11,-0.8716632782569146,-1.2747994001676237,0.23818303167039293,-0.7152841660626971,-0.16818225101348205,-0.8299013120245952,-0.9510056596602788,-0.2490455533042814,-1.0403709117677777,-0.2939625635261815,-1.3105952331290724,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,-0.39288904286751447,-0.5091825199065858,-0.2701696424424692,-0.01908293533890754,-1.5233229534517037,2.0,2024
248,-0.10300688193900008,-0.4318043925674163,-0.9798423904489334,-0.979980036543303,-0.8632759161064377,-0.5161138086459527,-0.9510056596602788,-1.3516574901557148,0.7500348433674678,-2.6112512995932646,-1.0846505923167162,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,0.05272396453653895,-2.196567177732492,-0.01908293533890754,-1.5233229534517037,1.0,1991
186,0.1532119168336381,-0.12786741703808988,1.2412627910627791,1.6345669290202327,-0.5157290835599599,-0.8299013120245952,-0.9510056596602788,-0.8003515217299981,-0.14516803420015495,0.3967677328015067,-1.0846505923167162,0.03242248516698727,0.3892652184501282,-0.1524873745987641,0.0771260245813825,-0.8629754915739207,0.279729290398701,-0.01908293533890754,0.656459615299629,5.0,1997
193,2.71539990456002,3.542314928976418,1.3129113453050925,1.2534288842238954,-0.8632759161064377,-0.8299013120245952,-0.9510056596602788,-1.3516574901557148,0.7500348433674678,0.3967677328015067,-1.3105952331290724,-0.33268289127865186,-0.40009435246331676,-0.1524873745987641,0.0771260245813825,-0.5299938711701172,0.19090255456586058,-0.01908293533890754,-1.5233229534517037,3.0,1996
135,0.1532119168336381,-0.12786741703808988,-0.19170829378348697,-0.7025295464533708,-1.2108227486529155,-1.7712638221605226,-0.9510056596602788,-0.8003515217299981,-1.0403709117677777,0.3967677328015067,-2.0637440358369266,-0.697788267724291,-0.5680431973385178,-0.39040442291852256,0.0771260245813825,-1.279202517078675,0.21187774080818167,-1.2052781960053944,-1.5233229534517037,1.0,2005
223,0.40943071560627625,0.1875388783225319,-0.9798423904489334,4.380111340688966,-0.5157290835599599,-0.8926588127003237,-0.9510056596602788,-0.8003515217299981,1.6452377209350906,0.3967677328015067,-0.8587059515043601,0.7626332380582656,0.3052907960125277,-0.1524873745987641,0.0771260245813825,-1.279202517078675,1.0397806816146786,-0.01908293533890754,0.656459615299629,1.0,1993
34,0.31334866606653694,-0.4318043925674163,0.30983158591270626,-0.5094096001333369,-0.5157290835599599,0.1114611981113323,1.0515184529577069,-0.8003515217299981,-1.0403709117677777,1.1320612740535618,-0.2561869093380768,-0.697788267724291,-0.5680431973385178,-1.5799896645173148,1.6046749937902978,-0.13394754990642244,-0.00047398748879383325,-0.01908293533890754,-1.5233229534517037,1.0,2023
108,0.9218683131515526,0.8527594285376615,-0.4783025107527402,-0.7277386769753333,-1.790067469563712,-0.9554163133760522,-0.9510056596602788,-0.8003515217299981,0.7500348433674678,0.3967677328015067,0.6475916539113481,2.588160120286461,3.86580630736679,2.2266831085988206,-2.155445545800878,1.8841228735941322,0.48723348606512307,-2.1937742465608,0.656459615299629,8.0,2008
142,0.20125294160350776,0.514414493514449,2.315991104697479,2.262544376844119,-1.2108227486529155,-1.7712638221605226,-0.9510056596602788,-0.8003515217299981,0.7500348433674678,-0.2939625635261815,-2.0637440358369266,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,-1.279202517078675,0.0270459773258079,-1.2052781960053944,-1.5233229534517037,1.0,2004
323,0.9218683131515526,0.8527594285376615,-0.9798423904489334,-0.979980036543303,-0.16818225101348205,-0.20232630526731019,-0.9510056596602788,-0.2490455533042814,1.6452377209350906,0.3967677328015067,-0.5574464304212184,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,0.13596936963748962,-2.196567177732492,-0.01908293533890754,-1.5233229534517037,3.0,1981
109,-0.7115265290240157,-0.12786741703808988,-0.2633568480258003,-0.5896886764979198,0.5269114140794736,-0.014053803240124695,-0.9510056596602788,0.3022604151214353,-0.14516803420015495,-0.9401296149295028,-0.482131550150433,-0.697788267724291,-0.5680431973385178,-1.104155567877798,0.312133558305831,-0.15917343026003358,0.4052026699407295,0.5740146949943359,0.656459615299629,5.0,2008
148,0.40943071560627625,0.1875388783225319,-0.19170829378348697,-0.6894748181473546,-0.5157290835599599,-0.5161138086459527,-0.9510056596602788,-0.2490455533042814,-0.14516803420015495,0.3967677328015067,-0.7080761909627893,-0.697788267724291,-0.5680431973385178,-1.3420726161975562,0.0771260245813825,-0.03052144056441196,0.2306937167355639,-0.612180565672151,-1.5233229534517037,1.0,2003
180,0.6656495143789144,0.514414493514449,0.6680743571242728,1.004488720319516,-0.5157290835599599,-1.080931314727509,-0.9510056596602788,-0.8003515217299981,0.7500348433674678,0.3967677328015067,-1.6871696344829996,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,-0.8629754915739207,0.39251110973642966,-0.01908293533890754,-1.5233229534517037,1.0,1998
140,-0.6154444794842764,-1.0052703841321833,-0.12005973954117365,-0.346000414785616,0.17936458153299578,0.2997337001385178,1.0515184529577069,0.853566383547152,-0.14516803420015495,0.3967677328015067,0.7229065341821335,0.03242248516698727,1.8336252843768572,0.5612637703605112,0.0771260245813825,0.38570558494034235,0.44230107678548825,-0.612180565672151,0.656459615299629,3.0,2004
182,0.1532119168336381,-0.12786741703808988,0.023237368943452984,-0.3063860668225321,-0.16818225101348205,0.6135212035171602,1.0515184529577069,-0.2490455533042814,-1.0403709117677777,-0.2939625635261815,0.5722767736405627,-0.33268289127865186,-0.16496596963803528,-0.1524873745987641,0.0771260245813825,1.0516688257479492,0.3635288900846346,-0.01908293533890754,0.656459615299629,1.0,1998
221,0.40943071560627625,0.1875388783225319,-0.9798423904489334,-0.6485099810491656,-0.5157290835599599,-0.39059880729449564,-0.9510056596602788,-0.8003515217299981,-0.14516803420015495,-0.2939625635261815,0.49696189336977725,2.588160120286461,0.523624294350289,-0.1524873745987641,0.0771260245813825,-1.4456933272805768,1.039780681562944,-0.01908293533890754,0.656459615299629,2.0,1993
31,-0.10300688193900008,-0.4318043925674163,4.322150623482251,2.7659767155416435,-1.3266716928350748,-1.6457488208090656,-0.9510056596602788,-0.8003515217299981,-1.0403709117677777,0.3967677328015067,-1.6871696344829996,-0.33268289127865186,-0.06419666271291466,0.32334672204075277,-1.6854304783519811,-0.4467484662190081,-0.4759771765623645,-1.4029774061164755,-1.5233229534517037,1.0,2023
321,-1.1278820770295528,-1.5328590963717688,-0.9798423904489334,0.20860045669755822,-0.16818225101348205,-0.5161138086459527,-0.9510056596602788,-0.2490455533042814,0.7500348433674678,0.3967677328015067,0.12038749201585024,1.857949367395183,1.3969582877013345,-0.1524873745987641,0.0771260245813825,-1.4456933272805768,1.0397806815954387,-0.01908293533890754,0.656459615299629,6.0,1981
194,-0.6154444794842764,-1.0052703841321833,0.0948859231857663,-0.11326612050249825,-0.5157290835599599,-0.0768113039158532,1.0515184529577069,-0.8003515217299981,-0.14516803420015495,0.3967677328015067,-0.482131550150433,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,0.46895099004129304,0.40102781461782816,-0.01908293533890754,-1.5233229534517037,3.0,1996
123,-2.5370854702790626,-1.5328590963717688,0.023237368943452984,-0.38441432796193975,0.8744582466259514,1.3038537109501738,1.0515184529577069,0.853566383547152,-0.14516803420015495,-2.0987739829630443,1.3254255763484168,-0.33268289127865186,-0.40009435246331676,0.32334672204075277,-0.2753852760052902,1.884122876728077,0.3205922683997821,0.5740146949943359,0.656459615299629,6.0,2006
313,-2.92141366843802,0.8527594285376615,-0.9798423904489334,-0.979980036543303,-0.16818225101348205,-0.7671438113488667,-0.9510056596602788,-0.2490455533042814,-0.14516803420015495,-3.8813037799377237,-1.0846505923167162,-0.33268289127865186,-0.4672738904133972,-0.1524873745987641,0.0771260245813825,-0.7797300864729698,-2.196567177732492,-0.01908293533890754,0.656459615299629,4.0,1982
130,-0.6154444794842764,-1.0052703841321833,0.5964258028819595,-0.22355606653608404,0.6427603582616329,0.7390362048686172,1.0515184529577069,0.853566383547152,0.7500348433674678,0.3967677328015067,0.6475916539113481,-0.697788267724291,-0.5680431973385178,-0.8662385195580394,0.0771260245813825,0.9684234206469983,0.036968668839576516,0.1786162747721736,0.656459615299629,2.0,2005
41,-0.35922568071163824,-0.7242720482654474,0.4531286943973329,-0.5260656327996336,-0.16818225101348205,0.1114611981113323,1.0515184529577069,-0.2490455533042814,-0.14516803420015495,0.3967677328015067,-0.1808720290672914,-0.697788267724291,-0.5680431973385178,-0.628321471238281,1.0171561594791765,-0.01862923981531808,-0.13707308544720465,-0.01908293533890754,-1.5233229534517037,1.0,2022
56,-0.35922568071163824,-0.7242720482654474,0.30983158591270626,-0.24471372965273108,0.5269114140794736,0.7390362048686172,1.0515184529577069,0.3022604151214353,-0.14516803420015495,0.3967677328015067,0.4216470130989919,-0.697788267724291,-0.5680431973385178,-1.5799896645173148,0.312133558305831,0.7489582617544669,0.20757694633235277,0.5740146949943359,0.656459615299629,1.0,2019
307,-3.4498649409065862,-1.2747994001676237,-0.9798423904489334,-0.979980036543303,-0.16818225101348205,-0.32784130661876715,-0.9510056596602788,-0.2490455533042814,-1.0403709117677777,-3.8813037799377237,-0.5574464304212184,-0.33268289127865186,1.0610605979509324,-0.1524873745987641,0.0771260245813825,-0.1970122507663138,-2.196567177732492,-0.01908293533890754,0.656459615299629,34.0,1982
42,-0.7755812287171753,-1.5328590963717688,0.7397229113665862,-0.13592432710259547,-1.9059164137458713,-1.959536324187708,-0.9510056596602788,-1.3516574901557148,-1.0403709117677777,1.1320612740535618,-1.8377993950245703,0.03242248516698727,-0.2489403920756358,3.1783513018778544,-2.155445545800878,-1.4456933272805768,0.004149366605885115,-1.7983758263386378,-1.5233229534517037,1.0,2022
43,1.4022785608502493,0.8527594285376615,0.7397229113665862,-0.4397843825012502,0.0635156373508365,0.6762787041928887,1.0515184529577069,-0.2490455533042814,-0.14516803420015495,-0.2939625635261815,0.34633213282820646,-0.697788267724291,-0.5680431973385178,-0.8662385195580394,1.0171561594791765,0.3975977856953824,-0.2547584621462787,0.3763154848832547,-1.5233229534517037,1.0,2022
120,-1.1278820770295528,-1.5328590963717688,1.7428026707589723,3.563065413950361,-0.6315780277421191,-1.1436888154032376,-0.9510056596602788,-0.2490455533042814,-0.14516803420015495,0.3967677328015067,-1.385910113399858,-0.697788267724291,-0.5680431973385178,-0.39040442291852256,-1.4504229446275327,0.45705878913590203,0.33299206865264874,-0.8098797757832321,-1.5233229534517037,1.0,2007
161,-0.10300688193900008,-0.4318043925674163,1.1696142368204658,-0.346000414785616,-0.052333306831322784,0.6135212035171602,1.0515184529577069,-0.2490455533042814,2.5404405985027134,0.3967677328015067,0.49696189336977725,-0.33268289127865186,-0.5344534283634775,-0.1524873745987641,0.0771260245813825,0.9684234206469983,-0.45391833040929763,0.1786162747721736,0.656459615299629,1.0,2000
138,0.6656495143789144,0.514414493514449,1.0263171283358394,0.3742604572704544,-0.16818225101348205,-0.5788713093216812,-0.9510056596602788,0.3022604151214353,1.6452377209350906,0.3967677328015067,-0.105557148796506,0.7626332380582656,1.329778749751254,1.2750149153197865,0.0771260245813825,-0.9462208966748715,0.08590973358461548,-0.612180565672151,0.656459615299629,16.0,2004
244,1.434305910696829,1.5638572580779724,-0.9798423904489334,0.3178400222927289,-0.5157290835599599,-0.39059880729449564,-0.9510056596602788,-0.8003515217299981,-0.14516803420015495,0.3967677328015067,0.34633213282820646,2.223054743840822,0.3052907960125277,-0.1524873745987641,0.0771260245813825,-1.279202517078675,1.0397806815970023,-0.01908293533890754,0.656459615299629,7.0,1991
317,0.40943071560627625,0.1875388783225319,-0.9798423904489334,-0.979980036543303,-0.16818225101348205,1.1783387095987168,1.0515184529577069,-0.2490455533042814,0.7500348433674678,0.3967677328015067,1.0994809355360606,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,1.9673682818584088,-2.196567177732492,-0.01908293533890754,-1.5233229534517037,20.0,1981
22,1.4022785608502493,0.8527594285376615,0.0948859231857663,-0.6624650354452519,0.0635156373508365,0.2997337001385178,1.0515184529577069,-0.8003515217299981,-1.0403709117677777,1.1320612740535618,-0.40681666987964765,-0.697788267724291,-0.5680431973385178,-0.8662385195580394,0.42963732516805525,0.2916020835332063,-0.015550142121359538,0.9694131152164982,-1.5233229534517037,1.0,2024
168,-0.03895218224584053,0.8527594285376615,0.7397229113665862,0.4611419249622179,-0.39988013937780065,-0.8926588127003237,-0.9510056596602788,-0.8003515217299981,-0.14516803420015495,-0.9401296149295028,-1.385910113399858,-0.33268289127865186,-0.2993250455381961,0.5612637703605112,0.0771260245813825,-0.8629754915739207,0.2472056956400997,0.1786162747721736,-1.5233229534517037,1.0,1999
15,0.1532119168336381,-0.12786741703808988,1.0979656825781527,-0.4216278063515034,-0.5157290835599599,-0.39059880729449564,-0.9510056596602788,-1.3516574901557148,-1.0403709117677777,0.3967677328015067,-1.1599654725875017,-0.697788267724291,-0.5680431973385178,-1.3420726161975562,2.4272013618258677,-0.7381073839048047,-0.49881092366757934,0.5740146949943359,-1.5233229534517037,1.0,2024
214,1.690524709469467,1.936610152595071,0.023237368943452984,-0.6196995461669228,-0.16818225101348205,-0.39059880729449564,-0.9510056596602788,-0.2490455533042814,-0.14516803420015495,-0.2939625635261815,-0.7833910712335747,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,-0.11376684566536287,0.11510986462339838,-0.01908293533890754,-1.5233229534517037,1.0,1994
304,1.1780871119241907,1.2025736833921692,-0.9798423904489334,-0.979980036543303,-0.16818225101348205,-0.9554163133760522,-0.9510056596602788,-0.2490455533042814,1.6452377209350906,0.3967677328015067,-1.3105952331290724,-0.33268289127865186,-0.48406877490091726,-0.1524873745987641,0.0771260245813825,-1.0294663017758223,-2.196567177732492,-0.01908293533890754,0.656459615299629,1.0,1983
318,-0.35922568071163824,-0.7242720482654474,-0.9798423904489334,-0.979980036543303,-0.16818225101348205,1.1155812089229882,1.0515184529577069,-0.2490455533042814,0.7500348433674678,0.3967677328015067,1.0241660552652752,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,1.8841228767574578,-2.196567177732492,-0.01908293533890754,-1.5233229534517037,10.0,1981
213,-0.10300688193900008,-0.4318043925674163,0.6680743571242728,0.6743691539604837,-0.5157290835599599,-0.26508380594303865,-0.9510056596602788,-0.8003515217299981,-0.14516803420015495,0.3967677328015067,0.6475916539113481,2.588160120286461,2.774138815677983,-0.1524873745987641,0.0771260245813825,-1.279202517078675,0.3308663886041237,-0.01908293533890754,0.656459615299629,1.0,1994
166,-0.10300688193900008,-0.4318043925674163,1.456208453789719,2.5326422038651457,0.0635156373508365,-0.5161138086459527,-0.9510056596602788,-0.2490455533042814,0.7500348433674678,0.3967677328015067,-0.482131550150433,0.7626332380582656,0.4564447564002086,2.7025172052383373,0.0771260245813825,-1.1127117068767733,0.32059226842328503,0.3763154848832547,0.656459615299629,3.0,1999
274,0.1532119168336381,-0.12786741703808988,-0.9798423904489334,-0.979980036543303,-0.16818225101348205,0.9273087068958027,1.0515184529577069,-0.2490455533042814,-0.14516803420015495,0.3967677328015067,0.7982214144529189,-0.697788267724291,-0.5680431973385178,-0.1524873745987641,0.0771260245813825,1.6343866614546056,-2.196567177732492,-0.01908293533890754,-1.5233229534517037,4.0,1986
78,-0.35922568071163824,-0.7242720482654474,0.3814801401550196,-0.06704938121223372,2.4963434651761816,2.6217612251404723,1.0515184529577069,0.853566383547152,3.4356434760703363,0.3967677328015067,1.8526297382439147,-0.33268289127865186,0.7755475616630906,0.7991808186802697,3.7197427973103343,-0.1072377942442175,0.2514395363706535,3.3418036365494714,0.656459615299629,50.0,2014
172,-0.35922568071163824,-0.7242720482654474,2.6742338759090454,1.8363900275442775,-0.16818225101348205,-0.7671438113488667,-0.9510056596602788,-0.2490455533042814,-1.0403709117677777,0.3967677328015067,-0.7833910712335747,0.39752786161262643,-0.2153506231005956,-0.1524873745987641,0.0771260245813825,-1.1127117068767733,-0.16499114924126765,-0.01908293533890754,0.656459615299629,4.0,1998
174,-0.35922568071163824,-0.7242720482654474,1.5278570080320324,2.7659767155416435,-0.16818225101348205,-1.2692038167546946,-0.9510056596602788,-0.2490455533042814,-1.0403709117677777,0.3967677328015067,-1.6871696344829996,-0.33268289127865186,-0.1481710851505152,-0.1524873745987641,0.0771260245813825,-1.4456933272805768,0.32286818112376625,-0.01908293533890754,0.656459615299629,1.0,1998
