,1000_Rec_Yards,1000_Rush_Yards,GS Pass_Cmp,Likely_RB,PFR_Age GS,PFR_Age^2,Pass_Comp_Pct,Pass_Int,Pass_TD_INT_Ratio,Pass_YPA,Rec,Rec_YPR,Rush_TD,Rush_TD_Rate,Rush_YPC,Rush_Yds,Total_TD,Total_TDs,Total_Yards,target,season
79,3.304037933599835,-0.5800418934273982,0.0019297317424817886,-0.590810124975516,-0.006979897831259459,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,1.3804844745101597,1.1734960364372398,-0.29714918157447795,-0.26228952507799996,0.13451618766807574,-0.2324656132115792,-0.5649580068690754,1.078697462601343,1.1074614533770477,9.0,2006
96,-0.302659963383191,-0.5800418934273982,0.6504491715299741,-0.590810124975516,0.8129088152763062,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.0056282492732011415,-1.1642864300109321,-0.29714918157447795,-0.26228952507799996,0.13451618766807574,-0.2324656132115792,-0.5649580068690754,-0.7467905510316989,-0.8554843501499956,5.0,2001
23,-0.302659963383191,-0.5800418934273982,0.0019297317424817886,-0.590810124975516,0.0999621082262491,3.8298099179563283,-1.7566201315058054,-0.516125831725816,0.5034860951385542,1.4949969116294861,-1.74944748242001,-1.1642864300109321,-0.5594475332112087,-0.24260984333816632,-0.1281009336561152,-0.7697711637017637,0.20568423461529142,-0.9749765527358291,-1.3320376666132083,3.0,2022
75,-0.302659963383191,1.7240134054647667,0.6504491715299741,-0.590810124975516,0.8129088152763062,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,1.0674912788171427,0.02937899119866762,0.7520442249724446,-0.28727378223894046,-0.2590881404234417,1.3645258840786914,-0.0511965125461642,1.078697462601343,1.4629853561353177,1.0,2008
102,3.304037933599835,-0.5800418934273982,-0.16020012820439128,-0.590810124975516,-0.21195207610815087,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,1.3357711608397287,1.8357077965005724,-0.29714918157447795,5.786318533227065,-0.2315504020184383,-1.2665655814168946,-0.5649580068690754,3.132371477938515,0.7103336896577037,44.0,1998
33,3.304037933599835,-0.5800418934273982,0.3261894516362279,-0.590810124975516,0.40296445872252334,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,2.1853241205779175,1.3438441720274097,-1.3463425881214006,-0.3259590836501439,-0.9009293057888575,-1.2708299111826897,-1.0787195011919866,-0.06223254591930819,0.8710758797345811,9.0,2020
157,-0.302659963383191,-0.5800418934273982,-1.1329792878856297,-0.590810124975516,-1.4417851457694992,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-1.034034463693114,0.1757719201524563,-0.29714918157447795,-0.2504988660833041,0.7188023648547353,-0.09387489582323796,-0.5649580068690754,-0.29041854762343844,-0.47537634773290915,20.0,1987
172,-0.302659963383191,-0.5800418934273982,-0.6465897080450105,-0.590810124975516,-0.8268686109388251,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,0.2626516327493848,1.8486552201509825,-1.0840442364846699,0.1833973847625278,6.350675490338007,-1.1237105342627582,-0.9502791276112589,0.6223254591930825,-0.019624961750233365,48.0,1984
38,-0.302659963383191,1.7240134054647667,0.6504491715299741,-0.590810124975516,0.8129088152763062,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,2.3194640615892106,0.0848177335541254,1.5389392798826367,-0.26155769107099947,0.10570372166575051,1.5116452609986228,0.33412460819601925,1.7632554677137338,2.0548948325360543,26.5,2018
135,-0.302659963383191,-0.5800418934273982,-0.32232998815126435,-0.590810124975516,-0.41692425438504227,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-1.168174404704407,0.38799835567630536,-0.29714918157447795,-0.2642189056407727,-0.3228293422067991,-0.4883253991592861,-0.5649580068690754,-0.7467905510316989,-0.8403556734368777,1.0,1992
154,-0.302659963383191,1.7240134054647667,-0.32232998815126435,1.6925911688487756,-0.41692425438504227,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.810467895340959,0.32967217887692557,2.588132686429559,-0.21304755120631305,0.18722359371488534,0.9977935242203114,0.8478861025189305,1.7632554677137338,0.6119972910224376,15.0,1988
114,-0.302659963383191,-0.5800418934273982,0.6504491715299741,-0.590810124975516,0.8129088152763062,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-1.704734168749579,-1.0066325066100987,-0.29714918157447795,-0.26228952507799996,0.13451618766807574,-0.2324656132115792,-0.5649580068690754,-0.5186045493275686,-0.8535932655608558,2.0,1996
97,-0.302659963383191,1.7240134054647667,-0.32232998815126435,1.6925911688487756,-0.41692425438504227,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.2291948176253561,-0.12562528659732922,1.0143425766091754,-0.2669349435142327,0.015516491080992878,1.0788157897704187,0.07724386103456361,0.3941394574889523,0.7311356201382408,2.0,2001
124,-0.302659963383191,1.7240134054647667,-0.16020012820439128,1.6925911688487756,-0.21195207610815087,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.810467895340959,0.23207689286917615,-0.5594475332112087,-0.305402096128971,0.02509487433380557,0.9913970295716188,-0.6933983804498033,-0.9749765527358291,0.5817399375962019,1.0,1993
127,-0.302659963383191,-0.5800418934273982,-1.943628587619995,-0.590810124975516,-2.4666460371539563,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.0056282492732011415,-1.1642864300109321,-0.29714918157447795,-0.26228952507799996,0.13451618766807574,-0.2324656132115792,-0.5649580068690754,-0.7467905510316989,-0.8554843501499956,8.0,1992
4,3.304037933599835,-0.5800418934273982,-1.943628587619995,-0.590810124975516,-0.0337153993456366,-6.966697159459985,-1.7566201315117844,-3.7722726230548616,-0.4021662540438065,-0.500422152886127,3.124303707656968,0.5771385604723456,-1.3463425881214006,-0.3259590836501439,-1.4364324286980923,-1.2708299111826897,-1.0787195011919866,-0.06223254591930819,0.5004233002631934,12.0,2024
148,-0.302659963383191,-0.5800418934273982,-0.9708494279387566,-0.590810124975516,-1.2368129674926078,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.2291948176253561,0.6301861704402478,-0.29714918157447795,-0.26228952507799996,0.13451618766807574,-0.2324656132115792,-0.5649580068690754,0.8505114608972127,-0.12363461415291871,3.0,1990
168,-0.302659963383191,-0.5800418934273982,0.6504491715299741,-0.590810124975516,0.8129088152763062,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.2739081312957871,-0.11803766460903896,-0.29714918157447795,-0.2785770865730733,-0.17447157938168067,-0.1279895339495989,-0.5649580068690754,-0.7467905510316989,-0.348673680260547,1.0,1986
129,-0.302659963383191,-0.5800418934273982,-1.8192187359056597,-0.590810124975516,-1.6467573240463906,0.07102597248546388,-1.7566201315072312,-3.0486844472039625,0.8916228159148248,1.2457982133743724,-0.0056282492732011415,-1.1642864300109321,-0.29714918157447795,0.2297025183892947,0.04228642371727392,-1.1620895021549142,-0.179636886126892,-0.7467905510316989,-1.6799972310149194,3.0,1992
136,-0.302659963383191,-0.5800418934273982,0.488319311583101,1.6925911688487756,0.6079366369994148,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.944607836352252,-0.45484377403715276,-0.29714918157447795,-0.3029805963457585,-0.3636646581394399,0.7696518817502728,-0.5649580068690754,-0.7467905510316989,0.18650325846599758,34.0,1991
156,-0.302659963383191,-0.5800418934273982,-1.940319814968018,-0.590810124975516,-1.4417851457694992,0.07102597248546388,-1.756620131502291,0.026565300162358144,-0.4021662540438065,1.4368940251230677,0.3967915737606778,0.33671030050422845,0.22744752169898333,-0.2627286254817232,-0.14153047905797475,0.04471582156510326,-0.3080772597076198,-0.06223254591930819,0.254582303675028,31.0,1987
87,-0.302659963383191,-0.5800418934273982,-0.25747804417251513,-0.590810124975516,0.19799228044563194,0.07102597248546388,-1.7566201315054768,0.20746234412508288,1.4307015955224716,2.368338133906299,-0.0056282492732011415,-1.1642864300109321,-1.0840442364846699,-0.29867212997657094,-0.7096781895806189,-0.9680624978112365,1.233207223261114,-1.4313485561440895,-1.5079085334032036,48.0,2004
60,-0.302659963383191,-0.5800418934273982,1.645727985244656,-0.590810124975516,0.8129088152763062,0.07102597248546388,-1.7566201315066516,2.7400209596032292,1.1639994626615306,1.7520555108758413,-0.0056282492732011415,-1.1642864300109321,-0.034850829937747324,-0.2027276799628273,-0.19376288190286176,-0.7313921958096077,2.5176109590683917,-0.5186045493275686,-1.2979981440086932,11.0,2012
175,-0.302659963383191,1.7240134054647667,0.6504491715299741,-0.590810124975516,0.8129088152763062,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,0.5309315147719708,0.08457994482004838,3.3750277413397507,-0.2554328033850614,-0.018722236195107593,2.579859867330299,1.233207223261114,2.9041854762343844,2.4028543969377654,62.0,1983
64,-0.302659963383191,-0.5800418934273982,1.804549072539552,-0.590810124975516,0.8129088152763062,0.07102597248546388,-1.7566201315060883,1.6546386958268808,1.0533464500538552,1.4215706222439903,-0.0056282492732011415,-1.1642864300109321,-1.0840442364846699,-0.26936392047641144,-0.7893661544084359,-1.1407678533259387,1.3616475968418418,-1.4313485561440895,-1.661086385123522,44.0,2010
122,-0.302659963383191,1.7240134054647667,0.0019297317424817886,1.6925911688487756,-0.006979897831259459,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.586901326988804,0.31523500640412094,0.48974587333571395,-0.2895764787515207,0.05646467214347525,1.7717693767121248,-0.179636886126892,-0.06223254591930819,1.383559803391449,72.0,1993
68,-0.302659963383191,-0.5800418934273982,0.6504491715299741,-0.590810124975516,0.8129088152763062,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-1.704734168749579,-2.4255178172175986,-0.29714918157447795,-0.26228952507799996,0.13451618766807574,-0.2324656132115792,-0.5649580068690754,-0.7467905510316989,-0.8706130268631135,6.0,2009
141,-0.302659963383191,-0.5800418934273982,0.488319311583101,-0.590810124975516,0.6079366369994148,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.0056282492732011415,-1.1642864300109321,-0.29714918157447795,-0.26228952507799996,0.13451618766807574,-0.2324656132115792,-0.5649580068690754,-0.7467905510316989,-0.8554843501499956,3.0,1991
5,-0.302659963383191,1.7240134054647667,-1.4572390077793758,1.6925911688487756,-1.851729502323282,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,0.3520782600902468,0.15061437921485768,0.7520442249724446,-0.2669032612060863,0.24380563289923882,1.1171947576625747,-0.0511965125461642,0.16595345578482204,1.0828773537182312,7.0,2024
126,-0.302659963383191,-0.5800418934273982,-0.6465897080450105,1.6925911688487756,-0.8268686109388251,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-1.347027659386131,-0.07822606783980406,-0.5594475332112087,-0.29619149782408966,-0.3423891153838542,-0.07042108211136484,-0.6933983804498033,-0.9749765527358291,-0.5945146768487124,20.0,1992
112,-0.302659963383191,-0.5800418934273982,0.6504491715299741,-0.590810124975516,0.8129088152763062,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,1.1569179061580046,0.18668642261562868,-0.5594475332112087,-0.278206914721036,-0.2559548399177392,-0.4712680800961056,-0.6933983804498033,-0.29041854762343844,-0.013951707982814162,6.0,1996
100,-0.302659963383191,1.7240134054647667,0.6504491715299741,-0.590810124975516,0.8129088152763062,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,1.0227779651467117,0.3257974281146077,2.0635359831560978,-0.27212466014157477,-0.16171005428530733,2.036157822191422,0.5910053553574749,2.219627471121994,2.2648052219305645,49.0,1999
133,-0.302659963383191,-0.5800418934273982,-1.4572390077793758,-0.590810124975516,-1.851729502323282,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.85518120901139,-0.36025141990284865,-0.8217458848479393,-0.2923751406670542,-0.23890621283101232,-0.503250553339569,-0.8218387540305311,-0.7467905510316989,-0.9027614648784889,2.0,1992
139,-0.302659963383191,-0.5800418934273982,-0.32232998815126435,-0.590810124975516,-0.41692425438504227,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,0.7097847694536947,1.180457378507211,-1.0840442364846699,1.2021103205691583,1.4418968574076099,-1.2559047570024067,-0.9502791276112589,-0.7467905510316989,-0.21629775902076565,11.0,1991
89,-0.302659963383191,1.7240134054647667,0.0019297317424817886,1.6925911688487756,-0.006979897831259459,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.2739081312957871,0.5746841207027167,2.588132686429559,-0.24199922619180464,0.27845257412482244,1.9402104024610318,0.8478861025189305,2.219627471121994,1.7598856366302558,29.0,2002
24,-0.302659963383191,-0.5800418934273982,0.8125790314768472,-0.590810124975516,1.0178809935531976,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.0056282492732011415,-1.1642864300109321,-0.29714918157447795,-0.26228952507799996,0.13451618766807574,-0.2324656132115792,-0.5649580068690754,-0.7467905510316989,-0.8554843501499956,1.0,2022
94,-0.302659963383191,1.7240134054647667,0.6504491715299741,-0.590810124975516,0.8129088152763062,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,0.8886380241354187,-0.1836255834857765,1.276640928245906,-0.2808832899704134,-0.3500245430620053,1.3602615543128962,0.20568423461529142,0.6223254591930825,1.2511838821516676,16.0,2001
142,-0.302659963383191,-0.5800418934273982,-1.781498727673122,-0.590810124975516,-2.261673858877065,0.07102597248546388,-1.7566201291858892,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-1.034034463693114,0.28415899259214217,-1.0840442364846699,-0.31020579080754984,-0.0279764039845082,-0.3220165382932766,-0.9502791276112589,-0.9749765527358291,-0.6569204682903236,3.0,1991
47,-0.302659963383191,-0.5800418934273982,1.3598500281138433,-0.590810124975516,0.8129088152763062,0.07102597248546388,-1.7566201315062482,1.6546386958268808,1.3767937176311134,1.9390270680886899,-0.0056282492732011415,-1.1642864300109321,0.22744752169898333,-0.1561735941258023,-0.2501442591607888,-0.8209431208913051,2.5176109590683917,-0.29041854762343844,-1.377423696752562,17.0,2015
19,-0.302659963383191,1.7240134054647667,-0.16020012820439128,1.6925911688487756,-0.21195207610815087,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.5421880133183731,-0.20084578607808162,1.0143425766091754,-0.26564055447617013,-0.028975205921764866,0.9636788860939505,0.07724386103456361,0.3941394574889523,0.517443061565451,31.0,2022
26,-0.302659963383191,-0.5800418934273982,0.16405959168935486,1.6925911688487756,0.19799228044563194,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.40804807230708007,-0.2971898504681552,-0.29714918157447795,-0.2981760035457725,-0.1417927748635644,0.7270085840923216,-0.5649580068690754,-0.5186045493275686,0.30753267217094055,1.0,2022
169,-0.302659963383191,-0.5800418934273982,0.6504491715299741,-0.590810124975516,0.8129088152763062,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,0.6203581421128328,1.6377889660134635,-0.29714918157447795,0.11063217510363432,1.51361602853237,-1.0000449710547,-0.5649580068690754,1.078697462601343,0.24512688072932934,22.0,1985
151,-0.302659963383191,-0.5800418934273982,0.16405959168935486,-0.590810124975516,0.19799228044563194,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,0.5756448284424017,1.321794672209712,-0.29714918157447795,1.7114667900005427,0.4378285030907389,-1.2367152730563287,-0.5649580068690754,0.16595345578482204,-0.19549582854022857,1.0,1989
55,3.304037933599835,-0.5800418934273982,0.3261894516362279,-0.590810124975516,0.40296445872252334,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,1.4251977881805906,1.1583333451982945,-0.29714918157447795,-0.26228952507799996,0.13451618766807574,-0.2324656132115792,-0.5649580068690754,1.078697462601343,1.1225901300901657,12.0,2013
128,-0.302659963383191,-0.5800418934273982,0.6504491715299741,-0.590810124975516,0.8129088152763062,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.0056282492732011415,-1.1642864300109321,-0.29714918157447795,-0.26228952507799996,0.13451618766807574,-0.2324656132115792,-0.5649580068690754,-0.7467905510316989,-0.8554843501499956,6.0,1992
40,-0.302659963383191,-0.5800418934273982,0.6504491715299741,-0.590810124975516,0.8129088152763062,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.0056282492732011415,-1.1642864300109321,-0.29714918157447795,-0.26228952507799996,0.13451618766807574,-0.2324656132115792,-0.5649580068690754,-0.7467905510316989,-0.8554843501499956,2.0,2018
11,3.304037933599835,-0.5800418934273982,0.8125790314768472,-0.590810124975516,1.0178809935531976,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,2.945450452975244,1.0668919548050768,-1.3463425881214006,-0.3259590836501439,0.9119718941981183,-1.0853315663706022,-1.0787195011919866,-0.29041854762343844,1.198233513655755,37.0,2023
178,-0.302659963383191,-0.5800418934273982,-1.9376727968464365,1.6925911688487756,-0.6218964326619337,0.07102597248546388,-1.756620131509411,0.026565300162358144,-0.4021662540438065,3.2934886985606457,-0.05034156294363214,0.4993773422335349,1.5389392798826367,-0.22090431200566868,-0.11231728333545359,0.21102468243111275,0.33412460819601925,1.5350694660096034,0.29618616463610214,84.0,1982
58,-0.302659963383191,-0.5800418934273982,0.6504491715299741,-0.590810124975516,0.8129088152763062,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.0056282492732011415,-1.1642864300109321,-0.29714918157447795,-0.26228952507799996,0.13451618766807574,-0.2324656132115792,-0.5649580068690754,-0.7467905510316989,-0.8554843501499956,1.0,2013
183,-0.302659963383191,1.7240134054647667,-1.9330405151336687,-0.590810124975516,0.8129088152763062,0.07102597248546388,-1.756620131502291,0.026565300162358144,-0.4021662540438065,3.6970962328004617,0.5756448284424017,0.09391315221049165,1.5389392798826367,-0.27102848409731334,-0.27420689949625604,1.2515211452851207,0.33412460819601925,1.078697462601343,1.2455106283842483,24.0,1980
118,-0.302659963383191,-0.5800418934273982,-1.937011042316041,-0.590810124975516,-2.0567016806001734,0.07102597248546388,-1.7566201315050032,0.026565300162358144,-0.28966285662838126,2.267172389499233,-1.123461091033976,1.4820472866746526,-1.0840442364846699,-0.22408778994044384,0.34857798304021903,-1.0917280610192948,-0.8218387540305311,-1.2031625544399593,-1.1731865611254708,2.0,1995
155,-0.302659963383191,-0.5800418934273982,-0.4844598480981374,-0.590810124975516,-0.6218964326619337,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,0.17322500540852284,1.4938320485296535,-1.0840442364846699,-0.21681126896169936,-0.37498873743073136,-1.168485996803607,-0.9502791276112589,-0.29041854762343844,-0.3146341576560318,4.0,1988
34,-0.302659963383191,-0.5800418934273982,1.75160871010792,-0.590810124975516,0.6703194738662948,-3.5278097199866405,-1.7566201315056715,0.5692564320505323,1.5882784694798429,1.716887447897271,-1.74944748242001,-1.1642864300109321,-0.29714918157447795,-0.2602356683498883,0.38744514534037205,-0.11519654465221355,2.0038494647454805,-0.7467905510316989,-0.7514746977473102,26.5,2019
14,-0.302659963383191,-0.5800418934273982,0.6504491715299741,-0.590810124975516,0.8129088152763062,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,0.8439247104649877,0.1594628936383707,-0.29714918157447795,-0.2973970386830368,-0.04387407233920608,0.8058986847595313,-0.5649580068690754,0.16595345578482204,0.9864320396721049,1.0,2023
144,-0.302659963383191,-0.5800418934273982,0.488319311583101,1.6925911688487756,0.6079366369994148,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.6763279543296661,0.3334258437322926,1.5389392798826367,-0.25621317716403874,-0.2690467293570187,0.7227442543265266,0.33412460819601925,0.8505114608972127,0.4228888321084643,33.0,1990
146,-0.302659963383191,-0.5800418934273982,-0.5062977476011856,-0.590810124975516,-0.006979897831259459,0.07102597248546388,-1.7566201315066396,0.9310505199759819,1.0764498262961715,1.5799692738765525,-0.0056282492732011415,-1.1642864300109321,-1.0840442364846699,-0.18704368314028424,-1.5094555818884636,-1.2708299111826897,1.1047668496803862,-1.4313485561440895,-1.7764425450610457,8.0,1990
12,-0.302659963383191,-0.5800418934273982,0.3261894516362279,-0.590810124975516,0.40296445872252334,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,2.0958974932370555,0.4654151751270387,-1.3463425881214006,-0.3259590836501439,-0.2315504020184383,-1.2665655814168946,-1.0787195011919866,0.6223254591930825,-0.09148617613754324,10.0,2023
132,-0.302659963383191,-0.5800418934273982,-1.781498727673122,-0.590810124975516,-2.261673858877065,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-1.6153075414087168,-0.11326027330469217,-0.29714918157447795,1.7114667900005427,-0.008424099720375616,-1.245243932587919,-0.5649580068690754,-0.7467905510316989,-1.7159278382085743,2.0,1992
110,-0.302659963383191,1.7240134054647667,0.6504491715299741,1.6925911688487756,0.8129088152763062,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.721041268000097,0.08323592157155338,0.7520442249724446,-0.28946787396076334,-0.20357635691612683,1.6417073188553737,-0.0511965125461642,0.16595345578482204,1.1509563989272618,74.0,1996
31,-0.302659963383191,-0.5800418934273982,0.6504491715299741,-0.590810124975516,0.8129088152763062,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.0056282492732011415,-1.1642864300109321,-0.29714918157447795,-0.26228952507799996,0.13451618766807574,-0.2324656132115792,-0.5649580068690754,-0.7467905510316989,-0.8554843501499956,1.0,2021
145,-0.302659963383191,-0.5800418934273982,0.3261894516362279,1.6925911688487756,0.40296445872252334,0.07102597248546388,-1.7566201291858892,-3.410478535129412,-0.4021662540438065,-0.500422152886127,-0.631614640659235,0.355497393032094,-0.034850829937747324,-0.2933080279719208,-0.24585336872892583,0.6992904406146534,-0.43651763328834764,-0.5186045493275686,0.42667100128674373,29.0,1990
66,-0.302659963383191,-0.5800418934273982,0.6504491715299741,-0.590810124975516,0.8129088152763062,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.0056282492732011415,-1.1642864300109321,-0.29714918157447795,-0.26228952507799996,0.13451618766807574,-0.2324656132115792,-0.5649580068690754,-0.7467905510316989,-0.8554843501499956,2.0,2010
140,-0.302659963383191,-0.5800418934273982,0.6504491715299741,-0.590810124975516,0.8129088152763062,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.0056282492732011415,-1.1642864300109321,-0.29714918157447795,-0.26228952507799996,0.13451618766807574,-0.2324656132115792,-0.5649580068690754,-0.7467905510316989,-0.8554843501499956,4.0,1991
164,-0.302659963383191,-0.5800418934273982,-1.7020881840256739,-0.590810124975516,-1.4417851457694992,0.07102597248546388,-1.75662013150707,-0.8779199196512656,0.7478684750638734,1.7356185173770613,-0.0056282492732011415,-1.1642864300109321,-1.0840442364846699,-0.23045474579690217,-0.6080760344872064,-1.177014656335197,0.07724386103456361,-1.4313485561440895,-1.6932348231388976,1.0,1986
99,-0.302659963383191,1.7240134054647667,0.16405959168935486,1.6925911688487756,0.19799228044563194,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.5421880133183731,0.5640676948625452,0.22744752169898333,-0.2962878330532036,-0.09290881529887215,1.6331786593237836,-0.3080772597076198,-0.29041854762343844,1.3589757037326324,10.0,2000
45,-0.302659963383191,1.7240134054647667,0.488319311583101,1.6925911688487756,0.6079366369994148,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.3186214449662181,0.6241002652997711,2.588132686429559,-0.2547757262397731,0.12496662450581683,2.2024666830574313,0.8478861025189305,1.9914414694178637,1.9905979565053034,21.5,2016
123,-0.302659963383191,-0.5800418934273982,0.9575032736334398,-0.590810124975516,0.8129088152763062,0.07102597248546388,-1.756620131506432,2.37822687167778,0.4603597928348715,1.3817509396300505,-0.0056282492732011415,-1.1642864300109321,-0.5594475332112087,-0.2585442569269865,0.11790476264274058,-0.5437616861146226,0.8478861025189305,-0.9749765527358291,-1.1315827001643965,8.0,1993
138,-0.302659963383191,-0.5800418934273982,-0.16020012820439128,-0.590810124975516,-0.21195207610815087,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,0.4862182011015398,0.803234535959639,-0.29714918157447795,-0.26228952507799996,0.13451618766807574,-0.2324656132115792,-0.5649580068690754,-0.29041854762343844,0.3245524334731981,12.0,1991
2,-0.302659963383191,-0.5800418934273982,2.2863063706674036,-0.590810124975516,1.1693821688013346,3.8298099179563283,-1.756620131505489,0.5692564320505323,2.483978595065485,1.6493040608955252,-1.704734168749579,-0.8489785832092653,-0.29714918157447795,-0.2595212834009803,-0.00599881333109973,-0.35826334130253507,3.159812826972031,-0.5186045493275686,-0.9632761717309604,36.0,2024
48,3.304037933599835,-0.5800418934273982,0.488319311583101,-0.590810124975516,0.6079366369994148,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,1.4699111018510216,1.1786260450618244,-0.29714918157447795,1.7114667900005427,-1.9049976616676128,-1.2814907355971774,-0.5649580068690754,0.6223254591930825,0.23756254237277039,4.0,2015
7,-0.302659963383191,-0.5800418934273982,-0.1568913555524143,-0.590810124975516,-0.11392190388876802,-3.5278097199866405,-1.7566201315054648,-0.1543317438003666,1.3620915690547533,1.6738044869290678,-1.74944748242001,-1.1642864300109321,-0.8217458848479393,-0.26936392047536334,1.039029927143838,-0.3774528252486131,1.1047668496803862,-1.2031625544399593,-0.9840781022114975,1.0,2024
6,-0.302659963383191,-0.5800418934273982,0.6504491715299741,-0.590810124975516,0.8129088152763062,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,-0.0056282492732011415,-1.1642864300109321,-0.29714918157447795,-0.26228952507799996,0.13451618766807574,-0.2324656132115792,-0.5649580068690754,-0.7467905510316989,-0.8554843501499956,2.0,2024
41,-0.302659963383191,-0.5800418934273982,-1.4572390077793758,-0.590810124975516,-1.851729502323282,0.07102597248546388,0.5692750425533109,0.026565300162358144,-0.4021662540438065,-0.500422152886127,1.8723309248849005,0.4433943213187322,0.7520442249724446,-0.22408778993450137,0.46014113389119077,0.277121793800937,-0.0511965125461642,1.3068834643054732,1.1585207372838207,28.0,2017
